Order_ID,Order_Date,Customer_ID,Region,Product_Category,Product_Name,Quantity,Unit_Price,Total_Sales
ORD104516,2023-07-08,CUST4387,West,Furniture,TV,8,1792,14336
ORD104517,2023-07-08,CUST4755,South,Furniture,Laptop,8,2073,16584
ORD104518,2023-07-08,CUST4322,West,Grocery,Table,9,3082,27738
ORD104519,2023-07-08,CUST5091,South,Electronics,Jeans,7,3169,22183
ORD104520,2023-07-08,CUST6833,East,Grocery,TV,3,1924,5772
ORD104521,2023-07-08,CUST3555,East,Electronics,Sofa,5,3066,15330
ORD104522,2023-07-08,CUST2747,North,Electronics,Table,3,3042,9126
ORD104523,2023-07-08,CUST2964,East,Furniture,Chair,2,2315,4630
ORD104524,2023-07-08,CUST2285,South,Clothing,Jeans,3,2505,7515
ORD104525,2023-07-08,CUST9071,West,Furniture,Shirt,9,3230,29070
ORD104526,2023-07-08,CUST1108,North,Furniture,Milk,9,3015,27135
ORD104527,2023-07-08,CUST9871,South,Grocery,Laptop,8,2083,16664
ORD104528,2023-07-08,CUST1692,West,Grocery,Shirt,7,1947,13629
ORD104529,2023-07-08,CUST8901,North,Electronics,Laptop,1,782,782
ORD104530,2023-07-08,CUST7081,East,Grocery,Rice,9,2395,21555
ORD104531,2023-07-08,CUST6167,South,Electronics,TV,2,3169,6338
ORD104532,2023-07-08,CUST9066,West,Electronics,Shirt,6,4067,24402
ORD104533,2023-07-08,CUST5501,North,Clothing,Jeans,5,3567,17835
ORD104534,2023-07-08,CUST9041,North,Clothing,Chair,6,1031,6186
ORD104535,2023-07-08,CUST3996,East,Furniture,Milk,8,3116,24928
ORD104536,2023-07-09,CUST9374,West,Clothing,Table,8,2628,21024
ORD104537,2023-07-09,CUST5591,East,Electronics,Mobile,2,745,1490
ORD104538,2023-07-09,CUST7518,East,Grocery,TV,7,4388,30716
ORD104539,2023-07-09,CUST4638,West,Clothing,Mobile,2,599,1198
ORD104540,2023-07-09,CUST3101,West,Clothing,Jeans,1,4347,4347
ORD104541,2023-07-09,CUST1887,West,Clothing,Rice,8,768,6144
ORD104542,2023-07-09,CUST9613,South,Clothing,Table,9,2416,21744
ORD104543,2023-07-09,CUST7933,West,Electronics,Table,7,4770,33390
ORD104544,2023-07-09,CUST8836,North,Electronics,Table,4,2138,8552
ORD104545,2023-07-09,CUST9859,East,Furniture,Laptop,7,416,2912
ORD104546,2023-07-09,CUST1533,South,Grocery,Milk,4,2747,10988
ORD104547,2023-07-09,CUST9232,West,Furniture,Shirt,7,1086,7602
ORD104548,2023-07-09,CUST6689,South,Furniture,Milk,4,4391,17564
ORD104549,2023-07-09,CUST7450,West,Clothing,Shirt,9,4573,41157
ORD104550,2023-07-09,CUST3863,South,Grocery,TV,5,2265,11325
ORD104551,2023-07-09,CUST8490,East,Clothing,Laptop,7,2037,14259
ORD104552,2023-07-09,CUST2972,East,Electronics,Milk,8,3970,31760
ORD104553,2023-07-09,CUST9490,North,Furniture,Laptop,5,3866,19330
ORD104554,2023-07-09,CUST8537,North,Grocery,Chair,1,4434,4434
ORD104555,2023-07-09,CUST6171,West,Electronics,TV,4,481,1924
ORD104556,2023-07-09,CUST1137,East,Furniture,Milk,3,2940,8820
ORD104557,2023-07-09,CUST1193,South,Grocery,Laptop,7,1755,12285
ORD104558,2023-07-09,CUST4452,South,Furniture,Jeans,6,763,4578
ORD104559,2023-07-09,CUST7216,South,Grocery,Sofa,6,601,3606
ORD104560,2023-07-10,CUST2650,North,Furniture,Shirt,2,719,1438
ORD104561,2023-07-10,CUST6331,South,Clothing,Table,6,2019,12114
ORD104562,2023-07-10,CUST6924,North,Furniture,Sofa,8,3726,29808
ORD104563,2023-07-10,CUST5254,North,Furniture,Mobile,5,316,1580
ORD104564,2023-07-10,CUST4066,West,Grocery,Laptop,9,3142,28278
ORD104565,2023-07-10,CUST9987,South,Grocery,Mobile,2,2761,5522
ORD104566,2023-07-10,CUST5306,South,Clothing,Chair,7,429,3003
ORD104567,2023-07-10,CUST4885,East,Grocery,Jeans,6,1035,6210
ORD104568,2023-07-10,CUST5413,West,Furniture,Shirt,6,1564,9384
ORD104569,2023-07-10,CUST8722,East,Grocery,Chair,4,522,2088
ORD104570,2023-07-10,CUST6621,West,Grocery,Rice,9,2753,24777
ORD104571,2023-07-10,CUST6995,South,Grocery,TV,6,3445,20670
ORD104572,2023-07-10,CUST4013,North,Clothing,Chair,8,1281,10248
ORD104573,2023-07-10,CUST9171,North,Clothing,Sofa,8,1790,14320
ORD104574,2023-07-10,CUST7945,North,Electronics,Shirt,4,4895,19580
ORD104575,2023-07-10,CUST4449,North,Clothing,Sofa,5,3604,18020
ORD104576,2023-07-10,CUST7866,North,Clothing,Shirt,2,4308,8616
ORD104577,2023-07-10,CUST7099,East,Clothing,Table,4,4737,18948
ORD104578,2023-07-10,CUST6981,West,Furniture,Milk,6,1040,6240
ORD104579,2023-07-10,CUST7563,South,Electronics,Shirt,2,1880,3760
ORD104580,2023-07-10,CUST5581,East,Furniture,Sofa,2,3609,7218
ORD104581,2023-07-10,CUST8384,West,Clothing,Mobile,7,3571,24997
ORD104582,2023-07-10,CUST3947,North,Clothing,Chair,5,2100,10500
ORD104583,2023-07-10,CUST3148,West,Electronics,Chair,3,117,351
ORD104584,2023-07-11,CUST4744,West,Electronics,Shirt,3,258,774
ORD104585,2023-07-11,CUST2636,North,Grocery,Rice,7,1133,7931
ORD104586,2023-07-11,CUST5422,North,Clothing,Shirt,3,664,1992
ORD104587,2023-07-11,CUST4863,North,Clothing,Laptop,5,798,3990
ORD104588,2023-07-11,CUST8081,South,Furniture,Mobile,2,3226,6452
ORD104589,2023-07-11,CUST7240,North,Grocery,Table,3,1868,5604
ORD104590,2023-07-11,CUST4212,South,Clothing,Table,4,3327,13308
ORD104591,2023-07-11,CUST3389,North,Furniture,Sofa,1,989,989
ORD104592,2023-07-11,CUST3450,South,Electronics,Jeans,4,490,1960
ORD104593,2023-07-11,CUST8749,West,Furniture,Milk,4,2909,11636
ORD104594,2023-07-11,CUST1159,East,Clothing,Sofa,3,2272,6816
ORD104595,2023-07-11,CUST3893,West,Furniture,Laptop,9,3799,34191
ORD104596,2023-07-11,CUST7906,West,Furniture,Jeans,3,2366,7098
ORD104597,2023-07-11,CUST9185,North,Grocery,Milk,2,4476,8952
ORD104598,2023-07-11,CUST3203,South,Grocery,Chair,7,2587,18109
ORD104599,2023-07-11,CUST9470,East,Electronics,Sofa,9,3211,28899
ORD104600,2023-07-11,CUST9748,North,Grocery,Table,6,2618,15708
ORD104601,2023-07-11,CUST6172,North,Furniture,Jeans,5,1499,7495
ORD104602,2023-07-11,CUST8972,North,Grocery,Jeans,1,1314,1314
ORD104603,2023-07-11,CUST5915,West,Clothing,Mobile,3,2581,7743
ORD104604,2023-07-11,CUST5111,South,Furniture,Shirt,9,2158,19422
ORD104605,2023-07-11,CUST1781,South,Furniture,Laptop,8,514,4112
ORD104606,2023-07-11,CUST7527,East,Furniture,Milk,9,4019,36171
ORD104607,2023-07-11,CUST2621,South,Clothing,Milk,8,4763,38104
ORD104608,2023-07-12,CUST3676,South,Furniture,Table,1,3009,3009
ORD104609,2023-07-12,CUST1983,North,Grocery,Shirt,8,2502,20016
ORD104610,2023-07-12,CUST4530,North,Clothing,Table,8,1679,13432
ORD104611,2023-07-12,CUST5166,West,Furniture,TV,5,1844,9220
ORD104612,2023-07-12,CUST8807,North,Grocery,Laptop,6,360,2160
ORD104613,2023-07-12,CUST2577,North,Grocery,Shirt,2,4775,9550
ORD104614,2023-07-12,CUST8370,North,Electronics,Jeans,1,1069,1069
ORD104615,2023-07-12,CUST6483,North,Grocery,TV,8,194,1552
ORD104616,2023-07-12,CUST5256,West,Grocery,Table,7,3892,27244
ORD104617,2023-07-12,CUST6914,North,Electronics,TV,4,4181,16724
ORD104618,2023-07-12,CUST6903,East,Electronics,Chair,7,4521,31647
ORD104619,2023-07-12,CUST5222,East,Clothing,Sofa,2,974,1948
ORD104620,2023-07-12,CUST6638,East,Grocery,Jeans,2,3607,7214
ORD104621,2023-07-12,CUST1324,East,Clothing,Shirt,7,2818,19726
ORD104622,2023-07-12,CUST7746,North,Clothing,Chair,3,4289,12867
ORD104623,2023-07-12,CUST2986,East,Furniture,Jeans,6,435,2610
ORD104624,2023-07-12,CUST6752,North,Clothing,Table,7,1624,11368
ORD104625,2023-07-12,CUST4259,West,Clothing,Table,7,263,1841
ORD104626,2023-07-12,CUST9821,East,Clothing,Shirt,4,3041,12164
ORD104627,2023-07-12,CUST3859,South,Clothing,Shirt,3,4563,13689
ORD104628,2023-07-12,CUST5663,East,Electronics,Milk,1,418,418
ORD104629,2023-07-12,CUST6818,East,Grocery,Chair,7,1378,9646
ORD104630,2023-07-12,CUST6326,North,Furniture,Shirt,9,1954,17586
ORD104631,2023-07-12,CUST9363,East,Electronics,Milk,1,1908,1908
ORD104632,2023-07-13,CUST8987,South,Furniture,Chair,5,3043,15215
ORD104633,2023-07-13,CUST8322,North,Furniture,Table,4,1543,6172
ORD104634,2023-07-13,CUST2284,North,Electronics,TV,2,3865,7730
ORD104635,2023-07-13,CUST7243,West,Clothing,TV,7,286,2002
ORD104636,2023-07-13,CUST5694,West,Electronics,Rice,7,527,3689
ORD104637,2023-07-13,CUST8598,East,Furniture,Chair,8,1247,9976
ORD104638,2023-07-13,CUST3373,West,Furniture,Chair,3,4220,12660
ORD104639,2023-07-13,CUST3745,West,Clothing,Milk,6,1926,11556
ORD104640,2023-07-13,CUST6527,West,Electronics,Sofa,4,4672,18688
ORD104641,2023-07-13,CUST7911,North,Grocery,TV,3,3858,11574
ORD104642,2023-07-13,CUST7631,North,Furniture,Table,4,1780,7120
ORD104643,2023-07-13,CUST2168,North,Electronics,Milk,1,3907,3907
ORD104644,2023-07-13,CUST2296,West,Clothing,Shirt,7,221,1547
ORD104645,2023-07-13,CUST3654,North,Clothing,Chair,7,3394,23758
ORD104646,2023-07-13,CUST6629,West,Grocery,Laptop,7,1082,7574
ORD104647,2023-07-13,CUST4739,North,Furniture,Milk,2,1353,2706
ORD104648,2023-07-13,CUST6136,North,Grocery,Jeans,1,116,116
ORD104649,2023-07-13,CUST6191,South,Grocery,Mobile,9,4197,37773
ORD104650,2023-07-13,CUST5773,East,Grocery,TV,2,366,732
ORD104651,2023-07-13,CUST5382,West,Grocery,Table,5,4118,20590
ORD104652,2023-07-13,CUST7479,South,Clothing,Jeans,5,1972,9860
ORD104653,2023-07-13,CUST5444,North,Furniture,Rice,8,350,2800
ORD104654,2023-07-13,CUST8289,West,Grocery,Table,1,4472,4472
ORD104655,2023-07-13,CUST6950,North,Furniture,Shirt,7,3706,25942
ORD104656,2023-07-14,CUST9535,East,Clothing,Jeans,3,1949,5847
ORD104657,2023-07-14,CUST8377,South,Clothing,Laptop,2,1820,3640
ORD104658,2023-07-14,CUST7782,East,Electronics,Sofa,5,2371,11855
ORD104659,2023-07-14,CUST3741,South,Electronics,TV,4,3722,14888
ORD104660,2023-07-14,CUST4012,North,Furniture,Chair,9,1040,9360
ORD104661,2023-07-14,CUST1378,East,Electronics,Sofa,1,3584,3584
ORD104662,2023-07-14,CUST3048,East,Grocery,TV,3,572,1716
ORD104663,2023-07-14,CUST4844,North,Furniture,TV,3,613,1839
ORD104664,2023-07-14,CUST5122,East,Clothing,Shirt,4,2312,9248
ORD104665,2023-07-14,CUST2311,West,Clothing,Rice,7,399,2793
ORD104666,2023-07-14,CUST4450,South,Grocery,Rice,5,2601,13005
ORD104667,2023-07-14,CUST3734,South,Electronics,Shirt,6,2786,16716
ORD104668,2023-07-14,CUST7505,South,Furniture,Shirt,3,4002,12006
ORD104669,2023-07-14,CUST2687,West,Furniture,TV,5,4061,20305
ORD104670,2023-07-14,CUST2565,South,Grocery,Jeans,2,2628,5256
ORD104671,2023-07-14,CUST2045,North,Electronics,Chair,4,2222,8888
ORD104672,2023-07-14,CUST8752,East,Furniture,Mobile,3,2456,7368
ORD104673,2023-07-14,CUST9985,West,Grocery,Rice,3,4271,12813
ORD104674,2023-07-14,CUST1881,South,Furniture,Table,4,4155,16620
ORD104675,2023-07-14,CUST1431,North,Clothing,Mobile,8,2534,20272
ORD104676,2023-07-14,CUST7504,East,Furniture,Sofa,8,3446,27568
ORD104677,2023-07-14,CUST9584,East,Furniture,TV,1,3104,3104
ORD104678,2023-07-14,CUST2363,West,Furniture,Sofa,5,2894,14470
ORD104679,2023-07-14,CUST2702,West,Electronics,Jeans,2,3882,7764
ORD104680,2023-07-15,CUST5300,West,Electronics,Rice,6,4655,27930
ORD104681,2023-07-15,CUST3544,North,Grocery,Jeans,3,1664,4992
ORD104682,2023-07-15,CUST2381,North,Electronics,TV,9,1963,17667
ORD104683,2023-07-15,CUST7387,West,Furniture,Mobile,9,1698,15282
ORD104684,2023-07-15,CUST6068,South,Furniture,Sofa,8,4856,38848
ORD104685,2023-07-15,CUST4757,East,Electronics,Mobile,2,2416,4832
ORD104686,2023-07-15,CUST5053,East,Electronics,Jeans,2,3668,7336
ORD104687,2023-07-15,CUST5655,North,Furniture,Milk,2,1319,2638
ORD104688,2023-07-15,CUST8260,East,Furniture,Table,5,1979,9895
ORD104689,2023-07-15,CUST3071,South,Clothing,Sofa,9,3276,29484
ORD104690,2023-07-15,CUST3150,East,Grocery,Rice,7,1900,13300
ORD104691,2023-07-15,CUST9630,North,Electronics,Shirt,7,1198,8386
ORD104692,2023-07-15,CUST3795,North,Grocery,Jeans,3,1220,3660
ORD104693,2023-07-15,CUST1468,South,Furniture,Jeans,3,3822,11466
ORD104694,2023-07-15,CUST1575,South,Grocery,Sofa,3,4223,12669
ORD104695,2023-07-15,CUST6846,East,Electronics,Table,1,3273,3273
ORD104696,2023-07-15,CUST6328,East,Electronics,Shirt,8,3009,24072
ORD104697,2023-07-15,CUST8801,North,Grocery,Laptop,2,4314,8628
ORD104698,2023-07-15,CUST8654,South,Electronics,Mobile,7,1707,11949
ORD104699,2023-07-15,CUST9856,South,Clothing,Sofa,9,3198,28782
ORD104700,2023-07-15,CUST5463,South,Furniture,Table,2,249,498
ORD104701,2023-07-15,CUST9987,East,Furniture,Chair,1,781,781
ORD104702,2023-07-15,CUST8288,South,Electronics,Milk,5,3325,16625
ORD104703,2023-07-15,CUST3213,North,Furniture,Laptop,5,861,4305
ORD104704,2023-07-16,CUST9835,North,Clothing,Table,1,282,282
ORD104705,2023-07-16,CUST3900,East,Electronics,Table,9,2330,20970
ORD104706,2023-07-16,CUST8480,West,Clothing,Jeans,3,272,816
ORD104707,2023-07-16,CUST8126,East,Clothing,Shirt,2,2689,5378
ORD104708,2023-07-16,CUST9576,West,Furniture,Table,7,1957,13699
ORD104709,2023-07-16,CUST9745,South,Furniture,Chair,5,454,2270
ORD104710,2023-07-16,CUST6073,East,Grocery,TV,4,2301,9204
ORD104711,2023-07-16,CUST6688,North,Clothing,Table,4,2532,10128
ORD104712,2023-07-16,CUST8891,South,Furniture,Milk,9,832,7488
ORD104713,2023-07-16,CUST9841,North,Clothing,Rice,9,1019,9171
ORD104714,2023-07-16,CUST4721,South,Grocery,Mobile,1,1434,1434
ORD104715,2023-07-16,CUST2467,East,Clothing,Shirt,7,4749,33243
ORD104716,2023-07-16,CUST8239,West,Electronics,Chair,8,3240,25920
ORD104717,2023-07-16,CUST6044,South,Grocery,Shirt,5,460,2300
ORD104718,2023-07-16,CUST6992,West,Grocery,Table,7,973,6811
ORD104719,2023-07-16,CUST7753,South,Clothing,Sofa,8,1186,9488
ORD104720,2023-07-16,CUST5256,North,Clothing,Laptop,8,817,6536
ORD104721,2023-07-16,CUST3551,North,Furniture,Rice,9,2642,23778
ORD104722,2023-07-16,CUST5973,South,Electronics,Milk,5,4619,23095
ORD104723,2023-07-16,CUST1172,West,Grocery,Rice,2,354,708
ORD104724,2023-07-16,CUST1001,East,Grocery,Chair,6,3934,23604
ORD104725,2023-07-16,CUST9574,East,Grocery,Mobile,1,4456,4456
ORD104726,2023-07-16,CUST3233,North,Furniture,Chair,6,622,3732
ORD104727,2023-07-16,CUST6634,East,Electronics,Milk,3,2727,8181
ORD104728,2023-07-17,CUST5698,North,Grocery,Sofa,3,515,1545
ORD104729,2023-07-17,CUST8687,East,Grocery,Milk,7,3176,22232
ORD104730,2023-07-17,CUST9767,South,Furniture,Shirt,4,1017,4068
ORD104731,2023-07-17,CUST1136,North,Clothing,Shirt,5,305,1525
ORD104732,2023-07-17,CUST9059,North,Grocery,Sofa,6,2229,13374
ORD104733,2023-07-17,CUST8816,South,Electronics,Table,6,1190,7140
ORD104734,2023-07-17,CUST5908,North,Electronics,Jeans,2,4952,9904
ORD104735,2023-07-17,CUST1149,East,Electronics,TV,3,366,1098
ORD104736,2023-07-17,CUST8052,East,Electronics,Sofa,1,4946,4946
ORD104737,2023-07-17,CUST5799,North,Furniture,Milk,3,1866,5598
ORD104738,2023-07-17,CUST4788,East,Grocery,TV,8,1863,14904
ORD104739,2023-07-17,CUST1118,West,Furniture,Table,4,4670,18680
ORD104740,2023-07-17,CUST9981,North,Electronics,TV,2,1609,3218
ORD104741,2023-07-17,CUST7121,South,Electronics,Laptop,4,252,1008
ORD104742,2023-07-17,CUST4089,West,Electronics,Mobile,7,653,4571
ORD104743,2023-07-17,CUST7745,North,Furniture,Chair,9,4682,42138
ORD104744,2023-07-17,CUST8161,South,Electronics,TV,5,2718,13590
ORD104745,2023-07-17,CUST7467,East,Grocery,Milk,5,2776,13880
ORD104746,2023-07-17,CUST5094,South,Electronics,Shirt,5,3896,19480
ORD104747,2023-07-17,CUST3675,West,Grocery,Rice,9,3942,35478
ORD104748,2023-07-17,CUST7385,East,Grocery,TV,7,1498,10486
ORD104749,2023-07-17,CUST7199,North,Electronics,Shirt,3,1871,5613
ORD104750,2023-07-17,CUST4614,East,Furniture,Table,2,3528,7056
ORD104751,2023-07-17,CUST5308,North,Clothing,Table,9,1156,10404
ORD104752,2023-07-18,CUST2297,North,Clothing,Jeans,3,937,2811
ORD104753,2023-07-18,CUST7917,South,Grocery,Sofa,8,2712,21696
ORD104754,2023-07-18,CUST4924,South,Furniture,Chair,4,2832,11328
ORD104755,2023-07-18,CUST9464,South,Clothing,Table,5,1066,5330
ORD104756,2023-07-18,CUST5454,West,Electronics,Chair,8,1621,12968
ORD104757,2023-07-18,CUST5664,West,Electronics,Table,5,2870,14350
ORD104758,2023-07-18,CUST9715,South,Grocery,Sofa,2,3896,7792
ORD104759,2023-07-18,CUST5404,West,Furniture,Jeans,6,1121,6726
ORD104760,2023-07-18,CUST7765,East,Furniture,TV,7,3220,22540
ORD104761,2023-07-18,CUST4080,East,Clothing,Chair,1,3185,3185
ORD104762,2023-07-18,CUST2121,West,Clothing,Table,9,3889,35001
ORD104763,2023-07-18,CUST3988,West,Electronics,Table,6,3365,20190
ORD104764,2023-07-18,CUST3238,East,Grocery,Table,4,2940,11760
ORD104765,2023-07-18,CUST5744,North,Furniture,Milk,2,2060,4120
ORD104766,2023-07-18,CUST2808,East,Clothing,Table,9,346,3114
ORD104767,2023-07-18,CUST8460,East,Clothing,Table,6,3746,22476
ORD104768,2023-07-18,CUST8418,West,Grocery,Rice,9,531,4779
ORD104769,2023-07-18,CUST5458,East,Grocery,Chair,2,666,1332
ORD104770,2023-07-18,CUST9060,West,Electronics,TV,5,580,2900
ORD104771,2023-07-18,CUST4076,West,Grocery,Table,6,4453,26718
ORD104772,2023-07-18,CUST6253,South,Electronics,Rice,5,634,3170
ORD104773,2023-07-18,CUST1317,East,Electronics,Table,6,4371,26226
ORD104774,2023-07-18,CUST3492,North,Grocery,Shirt,3,568,1704
ORD104775,2023-07-18,CUST1813,South,Grocery,Laptop,9,4058,36522
ORD104776,2023-07-19,CUST9764,West,Grocery,Shirt,2,2674,5348
ORD104777,2023-07-19,CUST1362,West,Grocery,Jeans,2,4347,8694
ORD104778,2023-07-19,CUST4046,North,Grocery,TV,5,2428,12140
ORD104779,2023-07-19,CUST2675,West,Electronics,Mobile,3,1721,5163
ORD104780,2023-07-19,CUST5622,East,Clothing,Mobile,2,3095,6190
ORD104781,2023-07-19,CUST5410,South,Furniture,Milk,6,2070,12420
ORD104782,2023-07-19,CUST3048,West,Furniture,Sofa,6,530,3180
ORD104783,2023-07-19,CUST8183,West,Electronics,Laptop,7,4193,29351
ORD104784,2023-07-19,CUST1134,North,Electronics,Mobile,4,3763,15052
ORD104785,2023-07-19,CUST4814,East,Clothing,Mobile,8,4515,36120
ORD104786,2023-07-19,CUST2477,West,Grocery,Sofa,3,3342,10026
ORD104787,2023-07-19,CUST3468,North,Electronics,TV,1,2218,2218
ORD104788,2023-07-19,CUST1241,West,Furniture,Jeans,5,1211,6055
ORD104789,2023-07-19,CUST9086,North,Grocery,Milk,6,4165,24990
ORD104790,2023-07-19,CUST4558,North,Electronics,TV,3,4252,12756
ORD104791,2023-07-19,CUST6601,East,Grocery,Table,2,2314,4628
ORD104792,2023-07-19,CUST7885,West,Furniture,Table,3,4826,14478
ORD104793,2023-07-19,CUST6104,East,Grocery,Laptop,3,896,2688
ORD104794,2023-07-19,CUST9165,North,Electronics,Rice,7,3407,23849
ORD104795,2023-07-19,CUST7084,South,Electronics,Laptop,1,3069,3069
ORD104796,2023-07-19,CUST8597,West,Furniture,Mobile,4,1521,6084
ORD104797,2023-07-19,CUST1519,South,Clothing,TV,3,4727,14181
ORD104798,2023-07-19,CUST6410,West,Clothing,Laptop,7,4202,29414
ORD104799,2023-07-19,CUST2314,East,Grocery,Chair,1,1845,1845
ORD104800,2023-07-20,CUST3393,East,Electronics,Milk,8,4174,33392
ORD104801,2023-07-20,CUST1918,East,Electronics,Rice,7,2605,18235
ORD104802,2023-07-20,CUST5366,East,Furniture,Rice,8,337,2696
ORD104803,2023-07-20,CUST7429,East,Furniture,Table,8,2598,20784
ORD104804,2023-07-20,CUST2169,South,Electronics,Shirt,9,4687,42183
ORD104805,2023-07-20,CUST9899,East,Furniture,Chair,1,548,548
ORD104806,2023-07-20,CUST8702,North,Clothing,Rice,9,3329,29961
ORD104807,2023-07-20,CUST3975,North,Clothing,TV,1,1104,1104
ORD104808,2023-07-20,CUST4148,South,Grocery,TV,3,738,2214
ORD104809,2023-07-20,CUST5097,West,Furniture,Sofa,7,2350,16450
ORD104810,2023-07-20,CUST7251,North,Grocery,Sofa,8,2729,21832
ORD104811,2023-07-20,CUST1206,West,Furniture,TV,5,3007,15035
ORD104812,2023-07-20,CUST2998,South,Furniture,Laptop,1,4315,4315
ORD104813,2023-07-20,CUST5078,West,Clothing,TV,3,4860,14580
ORD104814,2023-07-20,CUST7304,West,Electronics,Chair,7,1658,11606
ORD104815,2023-07-20,CUST8257,West,Furniture,Table,2,2771,5542
ORD104816,2023-07-20,CUST5049,West,Furniture,Shirt,2,3060,6120
ORD104817,2023-07-20,CUST1549,South,Furniture,Mobile,9,2327,20943
ORD104818,2023-07-20,CUST4263,North,Electronics,Rice,6,4826,28956
ORD104819,2023-07-20,CUST8550,East,Grocery,Milk,4,4837,19348
ORD104820,2023-07-20,CUST2539,West,Grocery,Shirt,9,1052,9468
ORD104821,2023-07-20,CUST9538,North,Furniture,Table,7,1635,11445
ORD104822,2023-07-20,CUST4415,North,Furniture,Sofa,7,592,4144
ORD104823,2023-07-20,CUST8746,South,Grocery,TV,8,1716,13728
ORD104824,2023-07-21,CUST7375,North,Grocery,Laptop,3,3090,9270
ORD104825,2023-07-21,CUST6113,South,Clothing,Sofa,2,3498,6996
ORD104826,2023-07-21,CUST6293,West,Furniture,Table,1,2544,2544
ORD104827,2023-07-21,CUST3598,West,Grocery,Milk,2,3683,7366
ORD104828,2023-07-21,CUST1691,East,Clothing,Mobile,3,889,2667
ORD104829,2023-07-21,CUST9534,East,Electronics,Milk,5,1229,6145
ORD104830,2023-07-21,CUST3001,East,Furniture,Laptop,8,4063,32504
ORD104831,2023-07-21,CUST5150,North,Grocery,Chair,3,2481,7443
ORD104832,2023-07-21,CUST8884,West,Furniture,Sofa,7,4854,33978
ORD104833,2023-07-21,CUST5895,South,Clothing,Jeans,5,1497,7485
ORD104834,2023-07-21,CUST4255,East,Grocery,TV,5,3646,18230
ORD104835,2023-07-21,CUST6905,South,Electronics,Table,8,2599,20792
ORD104836,2023-07-21,CUST1853,South,Electronics,Milk,5,4379,21895
ORD104837,2023-07-21,CUST4568,East,Clothing,Chair,7,3259,22813
ORD104838,2023-07-21,CUST2850,West,Electronics,Shirt,8,4776,38208
ORD104839,2023-07-21,CUST4866,East,Electronics,Rice,8,4817,38536
ORD104840,2023-07-21,CUST8113,South,Electronics,Table,3,4367,13101
ORD104841,2023-07-21,CUST6316,East,Electronics,Rice,4,2525,10100
ORD104842,2023-07-21,CUST1246,South,Electronics,Laptop,8,2324,18592
ORD104843,2023-07-21,CUST3742,South,Electronics,Rice,5,4806,24030
ORD104844,2023-07-21,CUST5523,East,Electronics,Sofa,1,2183,2183
ORD104845,2023-07-21,CUST2960,North,Grocery,Rice,7,1576,11032
ORD104846,2023-07-21,CUST7484,East,Electronics,Jeans,3,324,972
ORD104847,2023-07-21,CUST4982,North,Grocery,Shirt,2,2140,4280
ORD104848,2023-07-22,CUST1146,South,Furniture,Milk,5,3077,15385
ORD104849,2023-07-22,CUST1688,South,Clothing,Jeans,1,1416,1416
ORD104850,2023-07-22,CUST8786,North,Electronics,Laptop,9,3644,32796
ORD104851,2023-07-22,CUST3539,South,Clothing,Jeans,5,3464,17320
ORD104852,2023-07-22,CUST7084,North,Electronics,Laptop,6,2896,17376
ORD104853,2023-07-22,CUST2466,North,Grocery,Jeans,7,1771,12397
ORD104854,2023-07-22,CUST5075,South,Electronics,Table,9,2913,26217
ORD104855,2023-07-22,CUST3583,West,Furniture,Jeans,5,4562,22810
ORD104856,2023-07-22,CUST9190,North,Clothing,Jeans,4,1606,6424
ORD104857,2023-07-22,CUST2497,East,Clothing,Laptop,3,932,2796
ORD104858,2023-07-22,CUST6544,East,Furniture,Milk,5,1123,5615
ORD104859,2023-07-22,CUST1983,South,Grocery,Rice,3,1510,4530
ORD104860,2023-07-22,CUST1979,West,Grocery,Mobile,5,1312,6560
ORD104861,2023-07-22,CUST6824,South,Furniture,Mobile,8,4187,33496
ORD104862,2023-07-22,CUST3521,West,Clothing,Shirt,2,2348,4696
ORD104863,2023-07-22,CUST9787,North,Electronics,Sofa,4,274,1096
ORD104864,2023-07-22,CUST2759,North,Grocery,Mobile,8,2289,18312
ORD104865,2023-07-22,CUST3061,North,Electronics,Laptop,5,3446,17230
ORD104866,2023-07-22,CUST8992,North,Clothing,Mobile,8,2337,18696
ORD104867,2023-07-22,CUST4812,East,Electronics,Shirt,6,1736,10416
ORD104868,2023-07-22,CUST6189,East,Furniture,Sofa,1,957,957
ORD104869,2023-07-22,CUST6690,South,Grocery,TV,5,2928,14640
ORD104870,2023-07-22,CUST8187,West,Grocery,Shirt,2,1668,3336
ORD104871,2023-07-22,CUST4161,North,Furniture,Laptop,7,1751,12257
ORD104872,2023-07-23,CUST1349,North,Furniture,TV,4,3268,13072
ORD104873,2023-07-23,CUST7189,West,Grocery,Jeans,2,2476,4952
ORD104874,2023-07-23,CUST6868,West,Grocery,TV,1,3890,3890
ORD104875,2023-07-23,CUST3207,South,Grocery,Mobile,5,3112,15560
ORD104876,2023-07-23,CUST5107,West,Clothing,Shirt,8,1496,11968
ORD104877,2023-07-23,CUST1646,North,Clothing,Rice,8,3682,29456
ORD104878,2023-07-23,CUST8951,North,Clothing,TV,2,2922,5844
ORD104879,2023-07-23,CUST8168,North,Electronics,Jeans,6,2242,13452
ORD104880,2023-07-23,CUST5828,North,Clothing,Jeans,7,2629,18403
ORD104881,2023-07-23,CUST9892,North,Grocery,Laptop,1,2158,2158
